"code","campaign","no2","lat","lon"
"321843","facade",17.3,51.09301,3.9648470000000002
"321846","facade",18.3,50.79704,3.341565
"321852","facade",22.8,51.01279,3.7493589999999997
"321861","facade",26.9,51.3517,4.5446279999999994
"321864","facade",18.9,51.32092,4.4299599999999995
"321879","facade",19.6,51.073190000000004,3.20091
"321882","facade",36.1,51.22162,4.4411
"321885","facade",17.3,50.78369,4.869354
"321888","facade",22.8,51.19395,4.849832
"321903","facade",17.5,50.8222854343999,4.07576757158499
"321906","facade",25.3,51.06776,3.750317
"321909","facade",22.1,51.20935,3.441289
"321921","facade",19.9,50.97999,4.4516230000000006
"321927","facade",27.4,51.03516,3.7680830000000003
"321930","facade",25.2,51.09021,3.81201
"321933","facade",16.4,51.334790000000005,5.092731
"321936","facade",21.8,50.98152,3.7462730000000004
"321945","facade",16.4,50.889140000000005,5.364244
"321951","facade",23.0,51.24086,3.024204
"321960","facade",15.8,50.9392,4.711508
"321963","facade",31.5,50.94173,3.1312279999999997
"321966","facade",25.4,51.03163,4.095706
"321972","facade",17.3,51.21471,5.440128
"321975","facade",19.0,50.81188,4.048922
"321978","facade",24.2,51.157090000000004,2.970799
"321987","facade",19.2,51.1197,4.148884
"321993","facade",33.3,51.18032,4.235130000000001
"321999","facade",21.5,51.17756,4.499644
"322005","facade",16.1,50.96275,5.339208
"322008","facade",25.7,51.2072,3.208787
"322017","facade",16.4,50.783640000000005,5.418665
"322032","facade",18.9,51.07154,3.665801
"322038","facade",24.6,50.95708,4.035237
"322047","facade",20.6,50.84899,3.5942190000000003
"322050","facade",20.2,51.45629,4.731555999999999
"322062","facade",20.1,50.89533,3.9044779999999997
"322092","facade",34.8,51.21736,4.435201999999999
"322095","facade",51.1,51.06069,3.7245800000000004
"322098","facade",30.7,51.223279999999995,2.9072880000000003
"322101","facade",30.7,51.08709,3.44734
"322104","facade",24.2,51.10127,4.4526650000000005
"322107","facade",19.9,50.88902,3.6429150000000003
"322113","facade",23.5,51.04935,3.761117
"322116","facade",16.3,50.9036,5.48194
"322125","facade",20.8,51.16537,4.509572
"322137","facade",24.5,51.09169,4.4903
"322155","facade",15.7,50.9836263614104,5.42947517976007
"322158","facade",17.6,50.92883,3.388903
"322167","facade",15.9,51.22013,4.922023
"322170","facade",18.6,50.98936,4.295687
"322173","facade",29.6,51.08655,3.7266230000000005
"322179","facade",34.8,51.22694,4.518562
"322182","facade",18.6,51.28647,3.589039
"322191","facade",17.3,51.0931200515034,3.07490887673388
"322194","facade",20.3,51.004459999999995,5.354912000000001
"322197","facade",16.0,50.7379,3.9836129999999996
"322200","facade",16.5,51.002179999999996,5.528987
"322206","facade",19.5,50.80923,3.36289
"322215","facade",17.2,51.16103,5.771711
"322218","facade",14.8,51.22685,5.256843
"322224","facade",18.7,50.765370000000004,3.245342
"322233","facade",22.4,51.28991,4.182208999999999
"322239","facade",20.0,51.15767,4.766948
"322242","facade",20.0,51.10122,3.160416
"322245","facade",15.9,50.74069,4.137737
"322251","facade",24.0,50.75345,3.365646
"322254","facade",33.3,51.19591,4.401757
"322257","facade",23.5,50.88154,3.954325
"322281","facade",17.5,50.98981,5.054853
"322284","facade",36.8,51.22459,4.918844
"322293","facade",20.3,50.794909999999994,5.533574
"322305","facade",16.6,51.38113,4.9927269999999995
"322320","facade",20.1,50.8119,5.281472
"322323","facade",22.8,50.87915,5.35884
"322335","facade",15.4,50.752829999999996,5.303973
"322338","facade",21.0,51.12359,3.55881
"322353","facade",27.0,50.98236,4.254541000000001
"322359","facade",26.0,50.90385,3.021808
"322362","facade",18.7,50.98962,3.0353380000000003
"322365","facade",21.0,51.1066,4.483703
"322368","facade",15.8,51.01859,5.619052
"322383","facade",18.9,51.01856,3.6304190000000003
"322398","facade",18.3,51.02083,3.9913510000000003
"322404","facade",19.1,50.81953,5.177404
"322407","facade",14.7,51.01547,5.042841
"322413","facade",17.8,50.860659999999996,5.586037
"322416","facade",17.8,51.232929999999996,5.373889
"322425","facade",20.9,51.187946577210504,3.1398730371011605
"322428","facade",21.0,51.075590000000005,2.599548
"322458","facade",42.2,51.00955,4.062549
"322461","facade",23.1,51.14582,5.58363
"322467","facade",42.9,51.23363,4.42331
"322473","facade",23.8,51.020220954406994,4.248758548164879
"322476","facade",21.8,50.80941,3.286482
"322482","facade",16.0,50.81382,4.507646
"322491","facade",18.5,50.92255,2.957375
"322503","facade",18.9,51.10284,3.3295980000000003
"322506","facade",19.5,50.870470000000005,3.181651
"322515","facade",27.5,51.29497,3.1934
"322521","facade",18.0,50.8761,5.31399
"322524","facade",15.6,50.8404130671358,5.430264381409991
"322539","facade",19.8,50.95369,4.233239
"322557","facade",18.2,50.870670000000004,3.6355699999999995
"322572","facade",23.4,51.31439,4.955183
"322590","facade",26.6,51.160709999999995,4.458251000000001
"322593","facade",17.1,51.14971,4.021969
"322596","facade",25.9,51.03467,3.629742
"322599","facade",23.7,50.893229999999996,5.470821
"322605","facade",66.4,50.8832,4.682969
"322617","facade",16.6,51.163059999999994,5.0514220000000005
"322623","facade",18.3,50.92903,5.1696599999999995
"322632","facade",18.1,50.81565,5.537167
"322638","facade",13.8,50.755359999999996,4.616965
"322653","facade",19.8,50.820859999999996,4.953593
"322665","facade",21.9,51.11782,4.325945
"322674","facade",24.3,50.94813,3.1282400000000004
"322680","facade",21.9,50.98382,3.568194
"322698","facade",18.9,50.99692,4.532061
"322713","facade",16.4,51.05477,4.10304
"322716","facade",20.8,51.13813,4.288476999999999
"322719","facade",30.0,51.21911,4.294529
"322728","facade",46.9,51.20238,4.433788
"322752","facade",22.9,51.113859999999995,4.127834
"322761","facade",23.0,51.35862,4.858598000000001
"322770","facade",16.1,50.815940000000005,2.718628
"322773","facade",23.9,51.15311,4.475521
"322782","facade",15.2,50.74522,5.442346
"322791","facade",25.6,50.89640449688579,4.624025459218999
"322806","facade",17.5,51.213,5.596796
"322809","facade",16.3,50.89459,3.069914
"322815","facade",22.3,51.20155,3.183319
"322830","facade",18.3,51.14266,3.024178
"322833","facade",28.8,51.032990000000005,3.70775
"322836","facade",16.9,51.14043,4.70809
"322842","facade",16.3,51.02381,5.390305000000001
"322845","facade",21.3,50.88805,4.719803
"322851","facade",19.3,51.39233,4.557222
"322857","facade",16.0,50.850390000000004,4.955787
"322911","facade",13.9,51.10839,5.269953
"322914","facade",21.5,50.8105,3.287617
"322923","facade",25.9,51.06041,5.2701970000000005
"322935","facade",24.0,50.833529999999996,3.2742430000000002
"322962","facade",16.7,50.871759999999995,5.5711059999999994
"322971","facade",24.1,51.07247,4.03875
"322974","facade",15.6,50.76298,5.093979
"322980","facade",31.1,51.10172,3.988685
"322983","facade",15.0,50.816990000000004,4.681601000000001
"322989","facade",21.7,51.10585,3.772407
"322992","facade",22.0,50.70817,4.224725
"323001","facade",21.8,50.93203,4.361712000000001
"323007","facade",25.7,50.84556,2.876984
"323013","facade",52.7,51.041540000000005,3.720219
"323016","facade",26.7,51.20543,4.040188
"323022","facade",15.8,50.79882,4.650404
"323031","facade",20.0,51.18392502296929,2.8158341471101997
"323037","facade",17.4,50.99712,5.700931
"323043","facade",22.3,50.79939,4.2756620000000005
"323049","facade",20.4,51.207809999999995,2.892881
"323061","facade",20.6,51.0095776266576,2.95956521813975
"323064","facade",25.5,51.21014,3.210552
"323067","facade",15.3,50.87011,3.919104
"323073","facade",14.6,50.89628,4.7435599999999996
"323076","facade",25.3,51.00138,4.172134
"323085","facade",18.4,50.80403,5.154
"323091","facade",20.6,51.192840000000004,3.548424
"323115","facade",26.7,51.10159,4.510976
"323118","facade",20.4,51.11561,3.198629
"323124","facade",19.0,50.77073,4.342614
"323130","facade",17.1,50.73581,4.0158949999999995
"323166","facade",36.8,50.88277,4.7144129999999995
"323175","facade",38.4,51.22193,4.4123980000000005
"323178","facade",24.0,51.155840000000005,3.233798
"323181","facade",17.1,50.86533,2.756436
"323196","facade",20.2,51.133381760720205,3.17279576714467
"323220","facade",25.9,51.169990000000006,4.308355000000001
"323223","facade",21.1,51.0019,3.6451919999999998
"323235","facade",17.7,51.37383,4.479039
"323247","facade",30.3,50.809979999999996,3.0770939999999998
"323250","facade",27.6,51.04782,3.73924
"323259","facade",27.8,51.05925,3.724901
"323268","facade",29.5,51.10843,4.408546
"323283","facade",15.3,51.066320000000005,5.0053
"323286","facade",21.6,51.06087,4.030997
"323295","facade",23.8,51.12437,3.257661
"323307","facade",23.6,51.071509999999996,3.761489
"323319","facade",17.7,51.14114,2.716952
"323322","facade",21.5,51.13275,4.483025
"323331","facade",15.6,51.1206,3.234125
"323337","facade",16.9,50.7911,5.557774
"323340","facade",24.5,50.83405,5.102658
"323352","facade",37.5,51.134370000000004,4.565932
"323370","facade",28.1,51.1265,4.5815779999999995
"323376","facade",17.7,50.80015,5.465712
"323379","facade",18.8,50.99422,5.687288
"323382","facade",21.5,51.12245,4.8261769999999995
"323397","facade",24.4,51.16738,4.123727
"323403","facade",16.2,51.35471,4.878186
"323406","facade",22.4,50.987970000000004,5.0488800000000005
"323415","facade",18.5,50.74915,4.338297
"323430","facade",19.6,51.104440000000004,4.282775
"323439","facade",17.3,51.17892,4.8078650000000005
"323445","facade",26.7,51.26935,4.461193
"323463","facade",18.2,51.13205,5.054151
"323478","facade",21.4,50.99626,3.884153
"323481","facade",17.3,51.20641,5.560297
"323484","facade",24.6,50.98278,3.5558129999999997
"323490","facade",45.2,51.039640000000006,3.6166199999999997
"323493","facade",36.2,51.197759999999995,4.408024
"323508","facade",27.6,50.71759,4.2550099999999995
"323517","facade",15.6,50.730129999999996,4.0423599999999995
"323535","facade",26.3,51.06949,3.7633550000000002
"323538","facade",19.7,51.21615,4.027968
"323541","facade",31.9,50.8064,4.159187999999999
"323544","facade",19.2,51.09223,3.4857419999999997
"323547","facade",18.3,50.91183,2.861486
"323550","facade",23.4,51.156917519806,3.22508407732992
"323553","facade",16.1,51.097590000000004,5.670699
"323565","facade",15.5,51.37701,4.979353
"323613","facade",21.5,50.81875,3.164161
"323619","facade",17.5,50.984609999999996,2.802927
"323628","facade",35.7,51.20042,4.444704
"323637","facade",36.8,51.322140000000005,4.94114
"323643","facade",23.2,51.15739,4.432306
"323652","facade",17.1,50.909620000000004,4.581086
"323658","facade",34.5,51.00387,3.88219
"323667","facade",52.2,50.84492,4.275989
"323673","facade",22.2,51.12604,3.32211
"323682","facade",19.6,51.03011,2.859095
"323688","facade",21.1,51.32865,4.639119
"323691","facade",35.7,50.82671,5.199177
"323697","facade",23.4,51.2072,2.976885
"323709","facade",33.4,51.099509999999995,4.236179
"323718","facade",17.7,50.8887,5.531509
"323730","facade",19.0,50.83274,3.146426
"323736","facade",16.0,51.13653,5.075394
"323742","facade",26.6,51.19941,4.483987
"323748","facade",23.6,50.88752,3.7876480000000003
"323751","facade",23.0,51.02414,4.101634
"323754","facade",20.9,50.76654,4.475392
"323757","facade",25.7,50.95005,3.283976
"323760","facade",19.9,50.9039500696929,4.653711976769991
"323769","facade",23.3,51.08444,3.7671010000000003
"323775","facade",14.6,51.13824,5.1368160000000005
"323790","facade",15.6,50.77533,3.400126
"323799","facade",20.5,51.239740000000005,4.824473
"323805","facade",16.8,50.83338,3.5130470000000003
"323817","facade",16.3,50.92259,5.703995
"323823","facade",30.2,51.10768,4.329651
"323829","facade",21.4,50.91675,5.327992
"323832","facade",39.2,51.129387192296704,4.57723650698771
"323835","facade",19.0,51.2253584404926,3.3347925545535295
"323838","facade",22.1,51.03331,4.099359
"323844","facade",15.5,50.72672,3.9834419999999997
"323847","facade",32.0,51.19896,4.396775
"323853","facade",23.8,51.02539,3.042016
"323859","facade",20.8,51.12869,4.568853
"323862","facade",18.9,51.15254,3.533886
"323871","facade",24.1,51.2691,4.4462019999999995
"323874","facade",32.5,50.93237,5.328633
"323880","facade",19.7,50.8778,3.7330949999999996
"323883","facade",17.4,51.31358,4.8480620000000005
"323886","facade",30.1,51.196490000000004,4.412471
"323889","facade",29.2,50.87292,4.704797
"323901","facade",20.9,51.06716,3.688623
"323910","facade",17.3,50.841879999999996,4.910273999999999
"323913","facade",18.6,51.024707484027395,5.480186003558989
"323916","facade",20.1,50.95734,4.332367
"323919","facade",23.8,51.08855,4.912024
"323922","facade",20.2,50.98462,4.051792
"323934","facade",24.3,50.75952,5.076532
"323940","facade",16.3,50.73547,5.209619
"323949","facade",15.7,51.011340000000004,4.675261
"323958","facade",22.4,51.06745,3.781046
"323961","facade",30.0,50.82627,3.238929
"323967","facade",18.2,50.93457,3.396349
"323976","facade",32.9,51.219879999999996,4.403422
"323979","facade",32.4,51.16336,4.133416
"323985","facade",23.6,50.824259999999995,4.514391000000001
"323994","facade",20.5,50.82461,3.365418
"324006","facade",30.9,50.85508,3.884412
"324015","facade",18.9,51.04542,5.222597
"324018","facade",31.6,51.25342,4.282031
"324024","facade",32.1,51.04777,3.7272440000000002
"324027","facade",20.2,50.74511,5.081023
"324033","facade",16.9,50.83748,5.290222
"324048","facade",16.0,51.25517,4.607118
"324087","facade",18.1,51.232479999999995,5.298919000000001
"324093","facade",34.7,51.04642,4.504539
"324096","facade",18.9,51.0837,5.713223999999999
"324099","facade",16.7,50.950070000000004,5.505923
"324108","facade",30.0,51.31488,3.122386
"324114","facade",15.9,51.1488989475869,5.801816205867809
"324117","facade",31.4,51.19635,4.3179300000000005
"324135","facade",18.4,50.85,5.475153
"324150","facade",16.1,50.94818,4.80169
"324168","facade",31.3,51.19784,4.349189
"324177","facade",18.1,50.97357,5.7149790000000005
"324189","facade",21.2,51.0663,4.527579
"324192","facade",47.1,51.18796,4.376333
"324219","facade",19.8,50.90546,3.01684
"324225","facade",21.2,50.85637,4.073592
"324234","facade",32.4,51.21114,4.403988
"324255","facade",18.4,50.75022,5.071029
"324258","facade",19.0,50.942072514028794,4.724135459396161
"324273","facade",20.8,51.21342,3.3959900000000003
"324291","facade",16.8,51.16705,3.071638
"324309","facade",28.5,50.949361225664205,4.307292980274471
"324318","facade",17.4,50.75007,5.135105
"324327","facade",21.1,50.88183,4.73572
"324330","facade",21.0,50.941,4.550185
"324339","facade",19.4,50.941359999999996,4.548516
"324348","facade",15.6,50.92054,4.5605519999999995
"324360","facade",22.3,51.00328,4.309508
"324366","facade",17.5,50.94635,4.564756
"324369","facade",13.2,50.90664,5.000707
"324375","facade",18.1,50.9295,4.537408
"324378","facade",19.8,50.82297,3.5161019999999996
"324387","facade",16.9,50.863859999999995,4.875195
"324396","facade",16.2,50.78652,3.980262
"324405","facade",17.3,50.9464,4.582399
"324408","facade",21.3,51.35223,4.321843
"324411","facade",17.1,50.81197,3.625961
"324432","facade",19.4,50.936859999999996,4.617214
"324435","facade",16.1,51.25134,4.987645
"324441","facade",42.8,50.90755,4.205318
"324453","facade",21.9,50.83328,4.231979
"324456","facade",19.3,51.20381,4.045488
"324471","facade",21.5,51.2213,3.198978
"324477","facade",20.1,50.94948,3.288075
"324480","facade",16.8,51.25416,5.479919000000001
"324483","facade",15.8,51.24866,5.416239
"324489","facade",23.5,51.19999,3.222587
"324501","facade",18.8,51.25115,5.545584
"324504","facade",25.2,51.04392,3.72879
"324510","facade",19.7,50.90676,3.65275
"324513","facade",19.6,51.21883,3.246321
"324516","facade",18.4,50.76465,2.900285
"324519","facade",20.2,50.93600000000001,4.909197
"324522","facade",21.1,50.99238,3.744937
"324525","facade",24.1,51.219570000000004,3.2316
"324528","facade",17.2,50.97585,5.441589
"324531","facade",19.2,51.1857,3.214691
"324534","facade",20.1,51.18545,3.2472220000000003
"324537","facade",22.4,51.06237,4.714081
"324540","facade",17.6,50.74669,3.592865
"324558","facade",23.9,51.05597,3.7966870000000004
"324564","facade",22.1,50.93254,3.732531
"324573","facade",23.0,51.26684,4.867628
"324582","facade",26.1,50.96755,4.49633
"324600","facade",16.9,51.26449,4.787783999999999
"324603","facade",20.9,51.1712,4.209835
"324606","facade",44.2,51.21949,4.448747
"324660","facade",22.2,51.00951,4.486399
"324675","facade",38.8,50.94158,4.035487
"324702","facade",20.8,50.90055,3.5000160000000005
"324714","facade",20.6,51.29716,4.693689
"324723","facade",34.2,51.22162,4.407609
"324726","facade",15.8,50.866170000000004,4.002072
"324729","facade",29.3,51.25821,4.449064
"324732","facade",23.7,51.17068,3.8621540000000003
"324744","facade",19.9,51.03008,3.8501769999999995
"324762","facade",18.8,51.17308,4.467695
"324765","facade",17.9,50.7702,4.534694
"324774","facade",17.0,51.156420000000004,4.637198000000001
"324783","facade",28.0,51.13623,4.563599
"324825","facade",33.8,51.344640000000005,3.28568
"324840","facade",20.6,50.97797,4.23079
"324843","facade",15.4,51.09191,5.58256
"324846","facade",18.7,50.85432,5.150695
"324849","facade",20.7,50.9164,4.054198
"324855","facade",29.0,50.95073,4.308575
